Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,I,Haliaeetus albicilla,Aves,Falconiformes,Accipitridae,Haliaeetus,CN,KR,XX,,4,specimens,,Q,O
2014,I,Agave parviflora,,Liliales,Agavaceae,Agave,CN,US,,,200,seeds,,T,D
2014,I,Ailurus fulgens,Mammalia,Carnivora,Ailuridae,Ailurus,CN,KR,XX,,2,specimens,,Q,O
2014,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,KR,XX,,12,specimens,,Q,O
2014,I,Balaenopteridae spp.,Mammalia,Cetacea,Balaenopteridae,,CN,US,XX,1,1,baleen,,Q,O
2014,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,CN,KR,XX,,2,bodies,,Q,O
2014,I,Bovidae spp.,Mammalia,Artiodactyla,Bovidae,,CN,NL,XX,,1,carvings,,T,O
2014,I,Bovidae spp.,Mammalia,Artiodactyla,Bovidae,,HK,NL,XX,1,,carvings,,T,O
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,CA,,,1,skins,,P,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,CA,,1,,trophies,,P,F
2014,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,XX,,1,,trophies,,P,F
2014,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CN,KR,XX,,2,specimens,,Q,O
2014,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,CN,FR,MO,,1,carvings,,T,O
2014,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,CN,GB,XX,,1,carvings,,T,O
2014,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,HK,FR,XX,1,,carvings,,T,O
2014,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,HK,GB,,1,,carvings,,,
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CN,RU,,,1,live,,Q,C
2014,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,CN,MT,,,120,seeds,,T,A
2014,I,Ariocarpus agavoides,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,400,seeds,,T,D
2014,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,CN,MT,,,240,seeds,,T,A
2014,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CN,MT,,,2200,seeds,,T,A
2014,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CN,TH,,,1,live,,,D
2014,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,2,live,,T,I
2014,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,380,seeds,,T,D
2014,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,HK,TH,,,2,live,,,D
2014,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,CN,DE,,,2,live,,T,D
2014,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,CN,MT,,,850,seeds,,T,A
2014,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,2470,seeds,,T,D
2014,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CN,MT,,,5480,seeds,,T,A
2014,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,460,seeds,,T,D
2014,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,HK,TH,,,18,live,,,D
2014,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,20,seeds,,T,D
2014,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,CN,US,,,150,seeds,,T,D
2014,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,HK,TH,,,4,live,,,D
2014,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,CN,MT,,,550,seeds,,T,A
2014,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,CN,TH,,,12,live,,,D
2014,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,CN,US,,,100,seeds,,T,D
2014,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,HK,TH,,,5,live,,,D
2014,I,Coryphantha werdermannii,,Caryophyllales,Cactaceae,Coryphantha,CN,US,,,1700,seeds,,T,D
2014,I,Discocactus bahiensis,,Caryophyllales,Cactaceae,Discocactus,CN,TH,,,4,live,,,D
2014,I,Discocactus heptacanthus,,Caryophyllales,Cactaceae,Discocactus,CN,TH,,,16,live,,,D
2014,I,Echinocereus ferreirianus lindsayi,,Caryophyllales,Cactaceae,Echinocereus,CN,US,,,10,seeds,,T,D
2014,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,CN,US,,,145,seeds,,T,D
2014,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,CN,US,,,3060,seeds,,T,D
2014,I,Escobaria sneedii leei,,Caryophyllales,Cactaceae,Escobaria,CN,US,,,20,seeds,,T,D
2014,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,CN,MT,,,1100,seeds,,T,A
2014,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,CN,US,,,505,seeds,,T,D
2014,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,CN,US,,,10,seeds,,T,D
2014,I,Pediocactus bradyi,,Caryophyllales,Cactaceae,Pediocactus,CN,US,,,20,seeds,,T,D
2014,I,Pediocactus bradyi,,Caryophyllales,Cactaceae,Pediocactus,HK,US,,,10,seeds,,T,D
2014,I,Pediocactus bradyi winkleri,,Caryophyllales,Cactaceae,Pediocactus,CN,US,,,40,seeds,,T,D
2014,I,Pediocactus bradyi winkleri,,Caryophyllales,Cactaceae,Pediocactus,HK,US,,,30,seeds,,T,D
2014,I,Pediocactus peeblesianus,,Caryophyllales,Cactaceae,Pediocactus,CN,US,,,30,seeds,,T,D
2014,I,Pediocactus peeblesianus,,Caryophyllales,Cactaceae,Pediocactus,HK,US,,,20,seeds,,T,D
2014,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,CN,MT,,,2200,seeds,,T,A
2014,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,CN,US,,,20,seeds,,T,D
2014,I,Pelecyphora strobiliformis,,Caryophyllales,Cactaceae,Pelecyphora,CN,US,,,260,seeds,,T,D
2014,I,Sclerocactus brevihamatus tobuschii,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,40,seeds,,T,D
2014,I,Sclerocactus erectocentrus,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,200,seeds,,T,D
2014,I,Sclerocactus glaucus,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,1180,seeds,,T,D
2014,I,Sclerocactus mariposensis,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,20,seeds,,T,D
2014,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,10,seeds,,T,D
2014,I,Sclerocactus papyracanthus,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,1120,seeds,,T,D
2014,I,Sclerocactus pubispinus,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,600,seeds,,T,D
2014,I,Sclerocactus wrightiae,,Caryophyllales,Cactaceae,Sclerocactus,CN,US,,,40,seeds,,T,D
2014,I,Strombocactus disciformis,,Caryophyllales,Cactaceae,Strombocactus,CN,US,,,1060,seeds,,T,D
2014,I,Turbinicarpus hoferi,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,710,seeds,,T,D
2014,I,Turbinicarpus hybrid,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,340,seeds,,T,D
2014,I,Turbinicarpus laui,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,340,seeds,,T,D
2014,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,5210,seeds,,T,D
2014,I,Turbinicarpus pseudomacrochele,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,2210,seeds,,T,D
2014,I,Turbinicarpus pseudopectinatus,,Caryophyllales,Cactaceae,Turbinicarpus,CN,MT,,,550,seeds,,T,A
2014,I,Turbinicarpus pseudopectinatus,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,100,seeds,,T,D
2014,I,Turbinicarpus schmiedickeanus,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,15420,seeds,,T,D
2014,I,Turbinicarpus subterraneus,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,1140,seeds,,T,D
2014,I,Turbinicarpus swobodae,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,4860,seeds,,T,D
2014,I,Turbinicarpus valdezianus,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,5930,seeds,,T,D
2014,I,Turbinicarpus viereckii,,Caryophyllales,Cactaceae,Turbinicarpus,CN,US,,,1405,seeds,,T,D
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,CZ,DE,,1,live,,T,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,CZ,DE,1,,live,,Z,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,CZ,,,3,live,,T,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,CZ,,3,,live,,Z,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,DE,,4,,live,,B,C
2014,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,CN,DE,,,4,live,,T,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,DE,,6,live,,T,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,SK,,2,live,,T,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,,10,,live,,B,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,,,2,live,,T,C
2014,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,12,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,AT,1,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,AT,,1,live,,T,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,DE,5,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,DE,,5,live,,T,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,GB,1,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,GB,,4,live,,T,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,1,,live,,B,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,,4,live,,T,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,CZ,,5,,live,,Z,C
2014,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,XX,,3,,live,,Z,C
2014,I,Rhinopithecus roxellana,Mammalia,Primates,Cercopithecidae,Rhinopithecus,CN,KR,XX,,4,specimens,,Q,O
2014,I,Semnopithecus priam,Mammalia,Primates,Cercopithecidae,Semnopithecus,CN,LK,,24,24,live,,Z,C
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,KR,XX,,6,specimens,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,FR,MO,,16.5,carvings,,T,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,32,carvings,,T,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,GB,XX,,2,carvings,,T,U
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,PT,XX,,2,carvings,,T,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,US,XX,,1,shells,,Q,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,AT,XX,,2,carvings,,T,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,CH,XX,,3,carvings,,T,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,GB,XX,8,,carvings,,T,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,RU,,,2,carvings,,,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,XV,,58,,carvings,,,
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,XV,,3,,leather products (small),,,
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,FR,FR,,1,carvings,,T,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,FR,MO,,8.5,carvings,,T,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,GB,XX,,2,carvings,,T,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,GB,,,1,carvings,,T,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,KR,XX,,8,specimens,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,US,XX,,8,shells,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,HK,FR,XX,1,,shells,,T,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,HK,FR,,1,,leather products (small),,,
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,HK,XV,,2,,carvings,,,
2014,I,Chinchilla lanigera,Mammalia,Rodentia,Chinchillidae,Chinchilla,HK,BO,,,300,skins,,T,C
2014,I,Ciconia boyciana,Aves,Ciconiiformes,Ciconiidae,Ciconia,CN,KR,XX,,2,bodies,,Q,O
2014,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,MY,CN,,532.33,powder,kg,T,D
2014,I,Saussurea costus,,Asterales,Compositae,Saussurea,HK,TH,,,2117.41,medicine,kg,,D
2014,I,Oreophasis derbianus,Aves,Galliformes,Cracidae,Oreophasis,CN,BE,BE,1,,specimens,,E,C
2014,I,Oreophasis derbianus,Aves,Galliformes,Cracidae,Oreophasis,CN,BE,,,1,bodies,,T,C
2014,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,CO,,81,leather products (small),,T,D
2014,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,IT,,45,,leather products (small),,,
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,11,,leather products (small),,T,D
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,ZA,,4,skins,,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,ZW,,1,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,ZA,,1,leather products (small),,T,C
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,SN,,1,leather products (small),,T,D
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,BE,ZA,,1,leather products (small),,,
2014,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,XV,,7,,leather products (small),,,
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,CH,TH,,2,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,MO,,2,leather products (small),,T,O
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,MY,6,7,leather products (large),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,MY,15,59,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,PH,33,67,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,SG,,4,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,SG,,1,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,16,56.34,garments,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,35,45,leather products (large),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,138,836,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,,42,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,GB,XX,,2,leather products (small),,T,O
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,ID,,2,leather products (small),,T,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,MY,,3,garments,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,PH,,2,garments,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,PH,,2,leather products (large),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,PH,,5,leather products (small),,P,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,PH,3,30.5,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,SG,,14,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,0.3,garments,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,7,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,ZW,,1,leather products (large),,P,C
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,MY,MY,240,,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,TH,3,3,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,50,60,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,CH,TH,,1,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,SG,1,,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,TH,41,,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,,1,,leather products (small),,,
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,IT,,0.3,,garments,,,
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,KR,PH,,4,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,KR,TH,,2,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,MY,,,25,oil,l,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,MY,106,115,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,PH,45,45,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,TH,3,3,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,MY,,500,meat,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,8,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,2,21,skins,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,XV,,494,,leather products (small),,,
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,MY,1,,leather products (large),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,MY,15,,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,PH,19,,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,TH,18,,garments,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,TH,9,,leather products (large),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,TH,323,,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,IT,PH,1,,garments,,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,IT,PH,21,,leather products (large),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,IT,PH,7,,leather products (small),,T,D
2014,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,IT,TH,1,,leather products (small),,T,D
2014,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,CU,,1,,trophies,,P,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,CH,TD,1,,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,CH,TH,1,,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,36,117,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,5,,leather products (small),,T,W
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,,6,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,VN,,2,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,18,garments,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,3,leather products (small),,P,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,263,327,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,1,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,1,skin pieces,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,VN,,2,garments,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,VN,191,183,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,KR,TH,2,4,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,TH,320,320,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,VN,82,82,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,KH,,259,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,KH,3050,1320,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,VN,,81,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,VN,550,,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,116,bodies,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,1013,7684,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,19500,,meat,kg,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,58250.5,meat,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,272,1269,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,110,skin pieces,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,,28,skulls,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TR,TH,,6,garments,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TR,TH,,11,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,5500,,live,,B,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,9200,23770,live,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,,484,leather products (small),,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,1120,1400,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,TH,2,,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,VN,2,,skins,,T,D
2014,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,IT,TH,2,,skins,,T,D
