Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,I,Harpia harpyja,Aves,Falconiformes,Accipitridae,Harpia,US,PE,,3,,feathers,,P,I
2017,I,Acipenser brevirostrum,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,CA,,0.18,,eggs,kg,T,D
2017,I,Ailurus fulgens,Mammalia,Carnivora,Ailuridae,Ailurus,CN,CA,,,4,live,,Z,C
2017,I,Ailurus fulgens,Mammalia,Carnivora,Ailuridae,Ailurus,CN,KR,CN,1,,specimens,,E,C
2017,I,Ailurus fulgens,Mammalia,Carnivora,Ailuridae,Ailurus,US,CA,,4,,live,,Z,C
2017,I,Alligator sinensis,Reptilia,Crocodylia,Alligatoridae,Alligator,HK,IT,US,,1,leather products (small),,P,W
2017,I,Alligator sinensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,CN,,4,4,live,,Z,D
2017,I,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,CH,VE,10,,leather products (small),,T,W
2017,I,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,US,BR,,,30,specimens,g,S,C
2017,I,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,US,BR,,30,,specimens,g,S,I
2017,I,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,US,VN,AR,7,38,leather products (small),,T,R
2017,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,GB,CN,GB,,1,bodies,,Q,C
2017,I,Pachypodium baronii,,Gentianales,Apocynaceae,Pachypodium,JP,TH,,,98,live,,T,D
2017,I,Pachypodium decaryi,,Gentianales,Apocynaceae,Pachypodium,JP,TH,,60,60,live,,T,D
2017,I,Araucaria araucana,,Pinales,Araucariaceae,Araucaria,JP,NL,CL,456,756,live,,T,D
2017,I,Araucaria araucana,,Pinales,Araucariaceae,Araucaria,JP,NL,,500,500,live,,T,D
2017,I,Araucaria araucana,,Pinales,Araucariaceae,Araucaria,US,NL,GB,,10,seeds,kg,T,A
2017,I,Alouatta palliata,Mammalia,Primates,Atelidae,Alouatta,US,CR,,,200,specimens,,S,W
2017,I,Alouatta palliata,Mammalia,Primates,Atelidae,Alouatta,US,NI,,,54,specimens,,S,W
2017,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,CN,GT,,,4,live,,T,F
2017,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,JP,US,XX,,3,bone carvings,,Q,O
2017,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,JP,US,XX,1,,carvings,,Q,O
2017,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,JP,US,XX,0.5,,ivory carvings,,Q,O
2017,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,CA,US,1,,baleen,,P,W
2017,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,CA,,8,,specimens,,S,W
2017,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,GB,XX,18,,bones,,Q,O
2017,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,JP,XX,3,,bone carvings,,Q,O
2017,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,GB,ZA,XX,,50,skins,,S,W
2017,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,GB,ZA,,,23,specimens,,S,W
2017,I,Eubalaena australis,Mammalia,Cetacea,Balaenidae,Eubalaena,JP,ZZ,,5,,skin pieces,g,S,X
2017,I,Eubalaena japonica,Mammalia,Cetacea,Balaenidae,Eubalaena,JP,ZZ,,20,,skin pieces,g,S,X
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CN,KR,CN,24,,specimens,,E,W
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,NO,,197638,214765,meat,kg,T,W
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,37,,baleen,,S,X
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,16689.38,,derivatives,kg,S,X
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,76896.36,,meat,kg,S,X
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,3,,specimens,kg,S,X
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,540,,specimens,ml,S,X
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,388,,specimens,,S,X
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,,1,,specimens,,S,W
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,GB,,13,,bones,,S,O
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,IS,,100,,meat,g,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,IS,,1,,meat,kg,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,IS,,3,,meat,,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,ZZ,100,,meat,g,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NO,XX,1425,,meat,g,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NO,,2755,,meat,g,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NO,,1.1,,meat,kg,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NO,,8,,meat,,P,I
2017,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,XX,XX,300,,meat,g,P,I
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,US,GS,,1,bone pieces,,S,O
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,125,,baleen,,S,X
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,216240.265,,derivatives,kg,S,X
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,903546.08,,meat,kg,S,X
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,45,,skin pieces,g,S,X
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,3615,,specimens,ml,S,X
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,3820,,specimens,,S,X
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AQ,,10,,skins,g,S,W
2017,I,Balaenoptera bonaerensis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,AQ,,2,,specimens,,S,W
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,FK,XX,74,,skin pieces,,S,W
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,FK,,0.008,82,skin pieces,,S,W
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,28,,baleen,,S,X
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,258726.47,,derivatives,kg,S,X
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,1119662.84,,meat,kg,S,X
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,85,,skin pieces,g,S,X
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,5.9,,specimens,kg,S,X
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,1815,,specimens,ml,S,X
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,1585,,specimens,,S,X
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,,0.15,specimens,g,S,W
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,1,,specimens,,S,W
2017,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NZ,,1,,specimens,,S,W
2017,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,,12.65,specimens,g,S,W
2017,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,50,,specimens,,S,W
2017,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,10,,specimens,,S,W
2017,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,US,GS,,12,bone pieces,,S,O
2017,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,15,,skin pieces,g,S,X
2017,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,CA,US,1,,baleen,,P,W
2017,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,,0.19,specimens,g,S,W
2017,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,,1,,specimens,,S,W
2017,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,98,,specimens,,S,W
2017,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NZ,,72,,specimens,,S,W
2017,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,US,GS,,16,bone pieces,,S,O
2017,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,IS,,,3246000,meat,kg,T,W
2017,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,ZZ,,145,,skin pieces,g,S,X
2017,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,ES,,,5,specimens,,S,W
2017,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,ES,,5,,wax,,S,W
2017,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,IS,100,,meat,g,P,I
2017,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,MX,,124,,specimens,,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,GB,US,GS,,39,bone pieces,,S,O
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,JP,ZZ,,185,,skin pieces,g,S,X
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,,250,,skins,g,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,AQ,,30,,specimens,,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,CA,,1,,specimens,,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,DK,GL,600,,specimens,g,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GB,XX,1,,bone carvings,,P,O
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GB,XX,,1,bone carvings,,T,O
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,GL,,,675,specimens,g,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,MX,,15,,specimens,,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,NL,,1,,specimens,,S,W
2017,I,Megaptera novaeangliae,Mammalia,Cetacea,Balaenopteridae,Megaptera,US,NZ,,411,,specimens,,S,W
2017,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,US,CA,,,0.2,specimens,ml,S,F
2017,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,US,IT,,2,,skins,,S,I
2017,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,GB,AE,,,40.5,specimens,ml,S,C
2017,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,GB,AE,,,3,specimens,,S,C
2017,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,GB,TN,,,130,specimens,,S,F
2017,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,PK,,1,4,trophies,,H,W
2017,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,TJ,,1,,trophies,m,H,W
2017,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,US,TJ,,4,4,trophies,,H,W
2017,I,Capra falconeri megaceros,Mammalia,Artiodactyla,Bovidae,Capra,US,PK,,2,1,trophies,,H,W
2017,I,Capra falconeri megaceros,Mammalia,Artiodactyla,Bovidae,Capra,US,TR,PK,1,,trophies,,H,W
2017,I,Capricornis milneedwardsii,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,1,,derivatives,,P,I
2017,I,Capricornis milneedwardsii,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,2,,ears,,P,I
2017,I,Capricornis milneedwardsii,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,1,,garments,,P,I
2017,I,Capricornis milneedwardsii,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,1,,genitalia,,P,I
2017,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,LA,,3,,horns,,P,I
2017,I,Gazella leptoceros,Mammalia,Artiodactyla,Bovidae,Gazella,GB,AE,,,1,specimens,kg,S,F
2017,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,GB,CN,AO,,1,bodies,,Q,O
2017,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,ZA,,1,,bodies,,H,W
2017,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,ZA,,1,,specimens,,H,F
2017,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,ZA,,,2,trophies,,H,F
2017,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,CN,ZA,,1,,trophies,,H,W
2017,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,GB,ZA,,,2,trophies,,H,F
2017,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,MX,XX,1,,trophies,,H,W
2017,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,MX,,2,,trophies,,H,I
2017,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CN,US,,1,,trophies,,H,C
2017,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,CN,XX,,1,bodies,,Q,O
2017,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,US,IN,,5,,garments,,P,I
2017,I,Pantholops hodgsonii,Mammalia,Artiodactyla,Bovidae,Pantholops,US,VN,CN,10,,medicine,,T,I
2017,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,HK,GB,XX,1,1,carvings,,T,O
2017,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,CN,GB,XX,,6,horn carvings,,T,O
2017,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,HK,GB,XX,6,,carvings,,T,O
2017,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,CA,,1,1,live,,P,F
2017,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,F
2017,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,IT,US,1,,live,,P,C
2017,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,IT,US,,2,live,,P,F
2017,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,IT,,1,,live,,P,C
2017,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,SA,,1,,live,,P,I
2017,I,Cacatua hybrid,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,US,1,,live,,P,C
2017,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,SG,,8,8,live,,T,D
2017,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,BS,US,1,,live,,Q,C
2017,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,US,1,,live,,P,C
2017,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,CN,CA,,,1,live,,P,F
2017,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,GG,,,1,live,,P,C
2017,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,HK,PH,,,1,live,,T,C
2017,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,JP,SG,,1,1,live,,T,D
2017,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,F
2017,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,KY,CA,1,1,live,,P,F
2017,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,XX,US,1,,live,,P,F
2017,I,Ariocarpus spp.,,Caryophyllales,Cactaceae,Ariocarpus,US,TH,,3,3,live,,T,D
2017,I,Ariocarpus bravoanus,,Caryophyllales,Cactaceae,Ariocarpus,US,IT,,,3,live,,T,D
2017,I,Ariocarpus fissuratus,,Caryophyllales,Cactaceae,Ariocarpus,US,TH,,1,6,live,,T,D
2017,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,US,CZ,,,1,live,,T,D
2017,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,US,TH,,,2,live,,T,D
2017,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,US,CZ,,,1,live,,T,D
2017,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,US,IT,,,3,live,,T,D
2017,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,US,TH,,3,6,live,,T,D
2017,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,CN,TH,,,1,live,,T,D
2017,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,US,FR,XX,1,,live,,T,I
2017,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,US,TH,,11,50,live,,T,D
2017,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,US,TH,,1,,live,,T,I
2017,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,GB,TH,,,1,live,,T,D
2017,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,JP,DE,,,16,live,,T,D
2017,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,US,TH,,1,2,live,,T,D
2017,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,US,TH,,5,,live,,T,D
2017,I,Discocactus heptacanthus,,Caryophyllales,Cactaceae,Discocactus,CN,TH,,,2,live,,T,D
2017,I,Discocactus horstii,,Caryophyllales,Cactaceae,Discocactus,CN,TH,,,3,live,,T,D
2017,I,Discocactus horstii,,Caryophyllales,Cactaceae,Discocactus,US,TH,,,8,live,,T,D
2017,I,Discocactus placentiformis,,Caryophyllales,Cactaceae,Discocactus,JP,US,,,200,live,,T,D
2017,I,Pediocactus bradyi,,Caryophyllales,Cactaceae,Pediocactus,JP,CZ,,,20,seeds,,T,D
2017,I,Pediocactus bradyi,,Caryophyllales,Cactaceae,Pediocactus,JP,DE,,1,1,live,,T,D
2017,I,Pediocactus bradyi,,Caryophyllales,Cactaceae,Pediocactus,US,JP,PH,2,,specimens,,S,W
2017,I,Pediocactus bradyi winkleri,,Caryophyllales,Cactaceae,Pediocactus,JP,CZ,,,8,live,,T,D
2017,I,Pediocactus bradyi winkleri,,Caryophyllales,Cactaceae,Pediocactus,JP,CZ,,,80,seeds,,T,D
2017,I,Pediocactus knowltonii,,Caryophyllales,Cactaceae,Pediocactus,JP,DE,,,25,live,,T,D
2017,I,Pediocactus paradinei,,Caryophyllales,Cactaceae,Pediocactus,JP,CZ,,,60,seeds,,T,D
2017,I,Pediocactus peeblesianus,,Caryophyllales,Cactaceae,Pediocactus,JP,CZ,,,58,live,,T,D
2017,I,Pediocactus peeblesianus,,Caryophyllales,Cactaceae,Pediocactus,JP,CZ,,,290,seeds,,T,D
2017,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,US,TH,,,1,live,,T,D
2017,I,Sclerocactus glaucus,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,10,seeds,,T,D
2017,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,10,seeds,,T,D
2017,I,Sclerocactus nyensis,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,10,seeds,,T,D
2017,I,Sclerocactus papyracanthus,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,10,live,,T,D
2017,I,Sclerocactus papyracanthus,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,320,seeds,,T,D
2017,I,Sclerocactus pubispinus,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,2,live,,T,D
2017,I,Sclerocactus wetlandicus,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,2,live,,T,D
2017,I,Sclerocactus wrightiae,,Caryophyllales,Cactaceae,Sclerocactus,JP,CZ,,,2,live,,T,D
2017,I,Uebelmannia pectinifera,,Caryophyllales,Cactaceae,Uebelmannia,JP,DE,,4,4,live,,T,D
2017,I,Uebelmannia pectinifera,,Caryophyllales,Cactaceae,Uebelmannia,US,TH,,,5,live,,T,D
2017,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CN,IT,PE,,5.15,cloth,m2,T,W
2017,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,IT,PE,,4.28,cloth,m2,T,W
2017,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,PE,,32.7,cloth,m2,T,W
2017,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CN,CA,,,1,skins,,H,W
2017,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CN,CA,,,1,skulls,,H,W
2017,I,Speothos venaticus,Mammalia,Carnivora,Canidae,Speothos,US,FR,,1,1,live,,Z,C
2017,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,MX,XX,4,,feathers,,T,I
2017,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,PE,,10,,derivatives,,P,I
2017,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,PE,,4,,feathers,,P,I
2017,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,US,GB,,6,,specimens,,S,C
2017,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,GB,CH,,,1,live,,Z,C
2017,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,US,GB,AT,4,,specimens,,S,C
2017,I,Leontopithecus chrysopygus,Mammalia,Primates,Cebidae,Leontopithecus,GB,BR,,,3,live,,Z,F
2017,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,GB,BR,,,79,specimens,,S,W
2017,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,GB,,5,,specimens,,S,C
2017,I,Saguinus spp.,Mammalia,Primates,Cebidae,Saguinus,US,CO,,,213.3,specimens,ml,S,W
2017,I,Saguinus geoffroyi,Mammalia,Primates,Cebidae,Saguinus,US,CO,,,350,specimens,ml,S,W
2017,I,Saguinus leucopus,Mammalia,Primates,Cebidae,Saguinus,US,CO,,,2332.9,specimens,ml,S,W
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,DE,,7,live,,T,C
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,DE,7,,live,,Z,C
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,,,3,live,,T,C
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,CZ,,3,,live,,Z,C
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CN,ZA,,4,,live,,B,C
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,GB,CH,FR,,1,live,,Z,C
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,CO,,,1303.2,specimens,ml,S,W
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,FR,XX,6,34,specimens,ml,S,O
2017,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,FR,XX,12,,specimens,ml,T,O
2017,I,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,US,CO,FR,,22,specimens,g,Z,F
2017,I,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,US,CO,,,3,specimens,g,Z,F
2017,I,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,US,CO,,25,,specimens,,S,I
2017,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,CN,ID,,6,6,live,,Z,C
2017,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,CN,LA,,6,,live,,Z,W
2017,I,Brookesia perarmata,Reptilia,Sauria,Chamaeleonidae,Brookesia,US,DE,MG,1,,specimens,,S,W
2017,I,Cheirogaleus spp.,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,MG,,,5,specimens,,S,W
2017,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,FR,XX,1,,specimens,,S,W
2017,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,GB,,5,,specimens,,S,C
2017,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,US,DE,MG,,10,specimens,mg,S,W
2017,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,US,MG,,,13,specimens,,S,W
